,id,title,title_original,genres,director,keywords,cast
741,54500,Operación U.N.C.L.E.,The Man from U.N.C.L.E.,"['Comedia', 'Acción', 'Aventura']",['Guy Ritchie'],"['spy', 'cold war', 'remake', 'based on tv series', 'buddy cop', 'russian spy', 'american spy']","['Henry Cavill', 'Armie Hammer', 'Alicia Vikander', 'Elizabeth Debicki', 'Luca Calvani']"
742,54704,Cazadores de sombras: Ciudad de hueso,The Mortal Instruments: City of Bones,"['Acción', 'Aventura', 'Drama', 'Misterio', 'Romance', 'Fantasía']",['Harald Zwart'],"['angel', 'based on novel or book', 'vampire', 'werewolf', 'warlock', 'downworlder', 'shadowhunter', 'demon hunter', 'based on young adult novel']","['Lily Collins', 'Jamie Campbell Bower', 'Kevin Zegers', 'Jemima West', 'Robert Sheehan']"
743,54704,Cazadores de sombras: Ciudad de hueso,The Mortal Instruments: City of Bones,"['Acción', 'Aventura', 'Drama', 'Misterio', 'Romance', 'Fantasía']",['Harald Zwart'],"['angel', 'based on novel or book', 'vampire', 'werewolf', 'warlock', 'downworlder', 'shadowhunter', 'demon hunter', 'based on young adult novel']","['Lily Collins', 'Jamie Campbell Bower', 'Kevin Zegers', 'Jemima West', 'Robert Sheehan']"
744,54722,La momia,The Mummy,"['Aventura', 'Acción', 'Fantasía']",['Stephen Sommers'],"['library', 'secret passage', 'cairo', 'egypt', 'pastor', 'pyramid', 'sandstorm', 'solar eclipse', 'mummy', 'foreign legion', 'nile', 'secret society', 'treasure hunt', 'remake', 'tomb', 'ancient egypt', 'opposites attract', '1920s']","['Brendan Fraser', 'Rachel Weisz', 'John Hannah', 'Oded Fehr', 'Arnold Vosloo']"
745,54722,The Mummy,The Mummy,[],[],[],[]
746,54724,The Mummy Returns,The Mummy Returns,[],[],[],[]
747,54724,The Mummy Returns,The Mummy Returns,[],[],[],[]
748,54726,The Mummy: Tomb of the Dragon Emperor,The Mummy: Tomb of the Dragon Emperor,[],[],[],[]
749,54726,The Mummy: Tomb of the Dragon Emperor,The Mummy: Tomb of the Dragon Emperor,[],[],[],[]
750,54730,The Muppets,The Muppets,[],[],[],[]
751,54730,The Muppets,The Muppets,[],[],[],[]
752,54843,The Normal Heart,The Normal Heart,[],[],[],[]
753,54843,The Normal Heart,The Normal Heart,[],[],[],[]
754,54850,The Notebook,The Notebook,[],[],[],[]
755,54850,The Notebook,The Notebook,[],[],[],[]
756,54852,The Notorious Bettie Page,The Notorious Bettie Page,[],[],[],[]
757,54852,The Notorious Bettie Page,The Notorious Bettie Page,[],[],[],[]
758,54962,The Out List,The Out List,[],[],[],[]
759,54962,The Out List,The Out List,[],[],[],[]
760,54972,The Outsider,The Outsider,[],[],[],[]
761,54972,The Outsider,The Outsider,[],[],[],[]
762,54972,The Outsider,The Outsider,[],[],[],[]
763,54987,The Pact II,The Pact II,[],[],[],[]
764,54987,The Pact II,The Pact II,[],[],[],[]
765,54987,The Pact II,The Pact II,[],[],[],[]
766,55029,The Pee-Wee Herman Show on Broadway,The Pee-Wee Herman Show on Broadway,[],[],[],[]
767,55029,The Pee-Wee Herman Show on Broadway,The Pee-Wee Herman Show on Broadway,[],[],[],[]
768,55036,The Pentagon Wars,The Pentagon Wars,[],[],[],[]
769,55036,The Pentagon Wars,The Pentagon Wars,[],[],[],[]
770,55124,The Place Beyond the Pines,The Place Beyond the Pines,[],[],[],[]
771,55124,The Place Beyond the Pines,The Place Beyond the Pines,[],[],[],[]
772,55158,The Possession,The Possession,[],[],[],[]
773,55158,The Possession,The Possession,[],[],[],[]
774,55417,The Rite,The Rite,[],[],[],[]
775,55417,El rito,The Rite,"['Drama', 'Suspense', 'Terror']",['Mikael Håfström'],"['vatican', 'exorcism', 'violinist', 'god', 'priest', 'hospital', 'church', 'devil', 'miscarriage', 'exorcist', 'disbelief', 'roman catholic', 'seminary', 'limp', 'toad', 'clergy', 'formalin', 'walking cane', 'scepticism']","['Anthony Hopkins', ""Colin O'Donoghue"", 'Alice Braga', 'Toby Jones', 'Ciarán Hinds']"
776,55511,The Sacrament,The Sacrament,"['Terror', 'Misterio', 'Suspense']",['Ti West'],"['poison', 'journalist', 'lethal injection', 'interview', 'cult', 'based on a true story', 'suspense', 'thriller', 'brainwashing', 'massacre', 'cult leader']","['Joe Swanberg', 'AJ Bowen', 'Kentucker Audley', 'Gene Jones', 'Amy Seimetz']"
777,55511,The Sacrament,The Sacrament,"['Terror', 'Misterio', 'Suspense']",['Ti West'],"['poison', 'journalist', 'lethal injection', 'interview', 'cult', 'based on a true story', 'suspense', 'thriller', 'brainwashing', 'massacre', 'cult leader']","['Joe Swanberg', 'AJ Bowen', 'Kentucker Audley', 'Gene Jones', 'Amy Seimetz']"
778,55658,"Cariño, estoy hecho un perro",The Shaggy Dog,"['Comedia', 'Familia']",['Brian Robbins'],"['parent child relationship', 'workaholic', 'wife husband relationship', 'transformation', 'body exchange', 'daughter', 'lawyer', 'dog', 'family', 'turns into animal']","['Tim Allen', 'Kristin Davis', 'Danny Glover', 'Spencer Breslin', 'Robert Downey Jr.']"
779,55658,"Cariño, estoy hecho un perro",The Shaggy Dog,"['Comedia', 'Familia']",['Brian Robbins'],"['parent child relationship', 'workaholic', 'wife husband relationship', 'transformation', 'body exchange', 'daughter', 'lawyer', 'dog', 'family', 'turns into animal']","['Tim Allen', 'Kristin Davis', 'Danny Glover', 'Spencer Breslin', 'Robert Downey Jr.']"
